1526,,,
7.94998659,0.0065163,,
7.99998537,0.00686538,,
8.04998407,0.00722672,,
8.09998267,0.00760051,,
8.14998117,0.00798698,,
8.19997958,0.00838632,,
8.24997788,0.00879876,,
8.29997607,0.0092245,,
8.34997414,0.00966376,,
8.39997208,0.01011675,,
8.4499699,0.01058367,,
8.49996759,0.01106474,,
8.54996514,0.01156017,,
8.59996253,0.01207018,,
8.64995978,0.01259496,,
8.69995687,0.01313474,,
8.74995379,0.01368972,,
8.79995053,0.01426012,,
8.8499471,0.01484614,,
8.89994348,0.01544801,,
8.94993966,0.01606592,,
8.99993564,0.01670009,,
9.0499314,0.01735073,,
9.09992695,0.01801806,,
9.14992227,0.01870227,,
9.19991735,0.01940359,,
9.24991218,0.02012223,,
9.29990676,0.0208584,,
9.34990108,0.0216123,,
9.39989512,0.02238415,,
9.44988888,0.02317416,,
9.49988235,0.02398254,,
9.54987551,0.0248095,,
9.59986835,0.02565525,,
9.64986087,0.02652001,,
9.69985306,0.02740399,,
9.7498449,0.02830739,,
9.79983638,0.02923042,,
9.84982749,0.03017331,,
9.89981821,0.03113625,,
9.94980854,0.03211946,,
9.99979847,0.03312316,,
10.04978797,0.03414754,,
10.09977705,0.03519283,,
10.14976567,0.03625924,,
10.19975384,0.03734696,,
10.24974153,0.03845623,,
10.29972874,0.03958723,,
10.34971545,0.0407402,,
10.39970163,0.04191534,,
10.44968729,0.04311285,,
10.4996724,0.04433296,,
10.54965695,0.04557586,,
10.59964092,0.04684178,,
10.6496243,0.04813092,,
10.69960707,0.0494435,,
10.74958921,0.05077971,,
10.79957071,0.05213979,,
10.84955155,0.05352393,,
10.89953171,0.05493234,,
10.94951117,0.05636525,,
10.99948992,0.05782285,,
11.04946794,0.05930536,,
11.0994452,0.06081299,,
11.1494217,0.06234595,,
11.1993974,0.06390446,,
11.2493723,0.06548871,,
11.29934636,0.06709893,,
11.34931958,0.06873532,,
11.39929192,0.07039809,,
11.44926338,0.07208746,,
11.49923391,0.07380364,,
11.54920352,0.07554682,,
11.59917216,0.07731724,,
11.64913983,0.07911509,,
11.6991065,0.08094059,,
11.74907214,0.08279394,,
11.79903673,0.08467537,,
11.84900024,0.08658507,,
11.89896266,0.08852326,,
11.94892396,0.09049015,,
11.99888411,0.09248595,,
12.04884309,0.09451087,,
12.09880088,0.09656512,,
12.14875743,0.09864891,,
12.19871274,0.10076245,,
12.24866678,0.10290596,,
12.29861951,0.10507963,,
12.3485709,0.10728369,,
12.39852094,0.10951833,,
12.44846959,0.11178378,,
12.49841683,0.11408024,,
12.54836262,0.11640792,,
12.59830693,0.11876704,,
12.64824974,0.12115779,,
12.69819102,0.1235804,,
12.74813073,0.12603507,,
12.79806884,0.12852202,,
12.84800533,0.13104144,,
12.89794015,0.13359355,,
12.94787328,0.13617857,,
12.99780469,0.1387967,,
13.04773434,0.14144815,,
13.09766219,0.14413313,,
13.14758823,0.14685185,,
13.1975124,0.14960451,,
13.24743467,0.15239134,,
13.29735502,0.15521254,,
13.3472734,0.15806832,,
13.39718977,0.16095888,,
13.44710411,0.16388444,,
13.49701637,0.16684521,,
13.54692652,0.16984139,,
13.59683452,0.1728732,,
13.64674032,0.17594085,,
13.6966439,0.17904453,,
13.74654521,0.18218447,,
13.79644421,0.18536088,,
13.84634087,0.18857395,,
13.89623513,0.1918239,,
13.94612697,0.19511095,,
13.99601634,0.19843529,,
14.04590319,0.20179714,,
14.09578748,0.2051967,,
14.14566918,0.20863419,,
14.19554824,0.21210981,,
14.2454246,0.21562377,,
14.29529824,0.21917628,,
14.3451691,0.22276755,,
14.39503714,0.22639779,,
14.44490231,0.2300672,,
14.49476457,0.233776,,
14.54462387,0.23752439,,
14.59448016,0.24131258,,
14.64433339,0.24514078,,
14.69418352,0.2490092,,
14.7440305,0.25291804,,
14.79387427,0.25686751,,
14.84371479,0.26085782,,
14.89355201,0.26488918,,
14.94338587,0.2689618,,
14.99321632,0.27307588,,
15.04304332,0.27723164,,
15.09286681,0.28142927,,
15.14268673,0.28566899,,
15.19250304,0.289951,,
15.24231567,0.29427551,,
15.29212458,0.29864273,,
15.34192971,0.30305287,,
15.391731,0.30750613,,
15.4415284,0.31200272,,
15.49132184,0.31654284,,
15.54111128,0.32112671,,
15.59089665,0.32575453,,
15.6406779,0.3304265,,
15.69045496,0.33514284,,
15.74022779,0.33990375,,
15.7899963,0.34470943,,
15.83976046,0.3495601,,
15.88952019,0.35445595,,
15.93927543,0.3593972,,
15.98902612,0.36438405,,
16.0387722,0.36941671,,
16.0885136,0.37449538,,
16.13825026,0.37962026,,
16.18798212,0.38479158,,
16.23770911,0.39000952,,
16.28743115,0.39527429,,
16.3371482,0.40058611,,
16.38686017,0.40594517,,
16.43656701,0.41135168,,
16.48626864,0.41680584,,
16.535965,0.42230787,,
16.58565601,0.42785796,,
16.6353416,0.43345632,,
16.68502171,0.43910316,,
16.73469626,0.44479867,,
16.78436519,0.45054307,,
16.83402841,0.45633655,,
16.88368585,0.46217933,,
16.93333745,0.4680716,,
16.98298313,0.47401357,,
17.0326228,0.48000544,,
17.0822564,0.48604742,,
17.13188386,0.49213971,,
17.18150508,0.49828252,,
17.23112,0.50447603,,
17.28072854,0.51072047,,
17.33033062,0.51701603,,
17.37992615,0.52336292,,
17.42951506,0.52976133,,
17.47909727,0.53621148,,
17.5286727,0.54271355,,
17.57824126,0.54926776,,
17.62780288,0.55587431,,
17.67735746,0.5625334,,
17.72690492,0.56924523,,
17.77644519,0.57601,,
17.82597817,0.58282791,,
17.87550378,0.58969917,,
17.92502193,0.59662398,,
17.97453253,0.60360253,,
18.0240355,0.61063503,,
18.07353074,0.61772168,,
18.12301818,0.62486268,,
18.17249771,0.63205823,,
18.22196925,0.63930853,,
18.2714327,0.64661378,,
18.32088798,0.65397418,,
18.37033499,0.66138993,,
18.41977363,0.66886122,,
18.46920382,0.67638827,,
18.51862546,0.68397127,,
18.56803845,0.69161041,,
18.6174427,0.69930589,,
18.6668381,0.70705792,,
18.71622457,0.7148667,,
18.765602,0.72273241,,
18.81497029,0.73065527,,
18.86432935,0.73863546,,
18.91367907,0.74667318,,
18.96301935,0.75476864,,
19.0123501,0.76292202,,
19.0616712,0.77113353,,
19.11098255,0.77940337,,
19.16028406,0.78773172,,
19.20957561,0.79611879,,
19.2588571,0.80456478,,
19.30812843,0.81306987,,
19.35738948,0.82163426,,
19.40664015,0.83025816,,
19.45588033,0.83894175,,
19.50510991,0.84768523,,
19.55432878,0.8564888,,
19.60353683,0.86535265,,
19.65273394,0.87427697,,
19.70192002,0.88326196,,
19.75109494,0.89230782,,
19.80025858,0.90141473,,
19.84941085,0.91058289,,
19.89855161,0.91981249,,
19.94768075,0.92910374,,
19.99679816,0.93845681,,
20.04590372,0.9478719,,
20.09499731,0.95734921,,
20.14407881,0.96688892,,
20.19314811,0.97649124,,
20.24220507,0.98615634,,
20.29124959,0.99588443,,
20.34028153,1.00567568,,
20.38930077,1.0155303,,
20.4383072,1.02544848,,
20.48730068,1.03543039,,
20.5362811,1.04547625,,
20.58524831,1.05558622,,
20.63420221,1.06576051,,
20.68314265,1.0759993,,
20.73206952,1.08630278,,
20.78098268,1.09667115,,
20.829882,1.10710457,,
20.87876735,1.11760326,,
20.9276386,1.12816739,,
20.97649562,1.13879715,,
21.02533827,1.14949273,,
21.07416642,1.16025431,,
21.12297994,1.17108209,,
21.17177868,1.18197624,,
21.22056252,1.19293696,,
21.26933131,1.20396443,,
21.31808492,1.21505883,,
21.3668232,1.22622035,,
21.41554602,1.23744917,,
21.46425324,1.24874549,,
21.51294472,1.26010947,,
21.56162031,1.27154132,,
21.61027987,1.2830412,,
21.65892325,1.2946093,,
21.70755032,1.30624581,,
21.75616092,1.31795091,,
21.80475492,1.32972477,,
21.85333215,1.34156759,,
21.90189248,1.35347954,,
21.95043575,1.3654608,,
21.99896182,1.37751155,,
22.04747053,1.38963198,,
22.09596174,1.40182226,,
22.14443529,1.41408258,,
22.19289102,1.4264131,,
22.24132879,1.43881402,,
22.28974843,1.45128551,,
22.3381498,1.46382774,,
22.38653273,1.4764409,,
22.43489707,1.48912516,,
22.48324266,1.5018807,,
22.53156935,1.5147077,,
22.57987696,1.52760632,,
22.62816534,1.54057676,,
22.67643433,1.55361917,,
22.72468377,1.56673374,,
22.77291348,1.57992064,,
22.82112332,1.59318005,,
22.86931311,1.60651213,,
22.91748268,1.61991707,,
22.96563187,1.63339503,,
23.01376051,1.64694619,,
23.06186843,1.66057072,,
23.10995547,1.67426878,,
23.15802144,1.68804056,,
23.20606619,1.70188622,,
23.25408954,1.71580593,,
23.30209131,1.72979986,,
23.35007133,1.74386819,,
23.39802942,1.75801107,,
23.44596542,1.77222868,,
23.49387913,1.78652118,,
23.54177039,1.80088875,,
23.58963902,1.81533155,,
23.63748484,1.82984974,,
23.68530766,1.8444435,,
23.73310731,1.85911298,,
23.7808836,1.87385836,,
23.82863635,1.88867979,,
23.87636537,1.90357745,,
23.92407049,1.91855148,,
23.97175151,1.93360207,,
24.01940825,1.94872937,,
24.06704052,1.96393354,,
24.11464814,1.97921474,,
24.1622309,1.99457314,,
24.20978863,2.01000889,,
24.25732113,2.02552215,,
24.30482821,2.0411131,,
24.35230968,2.05678187,,
24.39976533,2.07252864,,
24.44719499,2.08835355,,
24.49459844,2.10425678,,
24.5419755,2.12023846,,
24.58932596,2.13629877,,
24.63664964,2.15243785,,
24.68394632,2.16865586,,
24.73121581,2.18495296,,
24.7784579,2.2013293,,
24.8256724,2.21778503,,
24.8728591,2.2343203,,
24.9200178,2.25093527,,
24.96714829,2.26763009,,
25.01425037,2.28440491,,
25.06132382,2.30125988,,
25.10836844,2.31819515,,
25.15538403,2.33521087,,
25.20237037,2.35230719,,
25.24932724,2.36948425,,
25.29625453,2.38674201,,
25.34315207,2.40408042,,
25.39001974,2.42149941,,
25.4368574,2.43899895,,
25.4836649,2.45657898,,
25.53044212,2.47423945,,
25.57718891,2.4919803,,
25.62390513,2.50980149,,
25.67059064,2.52770296,,
25.71724532,2.54568466,,
25.76386901,2.56374653,,
25.81046159,2.58188852,,
25.8570229,2.60011058,,
25.90355283,2.61841266,,
25.95005123,2.63679469,,
25.99651795,2.65525663,,
26.04295288,2.67379842,,
26.08935586,2.69242001,,
26.13572676,2.71112134,,
26.18206544,2.72990235,,
26.22837177,2.748763,,
26.2746456,2.76770322,,
26.32088681,2.78672296,,
26.36709526,2.80582216,,
26.41327081,2.82500077,,
26.45941331,2.84425872,,
26.50552265,2.86359597,,
26.55159868,2.88301246,,
26.59764126,2.90250812,,
26.64365025,2.9220829,,
26.68962553,2.94173675,,
26.73556696,2.9614696,,
26.7814744,2.98128139,,
26.82734771,3.00117208,,
26.87318676,3.02114159,,
26.91899141,3.04118987,,
26.96476153,3.06131687,,
27.01049699,3.08152251,,
27.05619764,3.10180675,,
27.10186336,3.12216951,,
27.14749401,3.14261075,,
27.19308944,3.1631304,,
27.23864954,3.1837284,,
27.28417416,3.20440469,,
27.32966317,3.22515921,,
27.37511644,3.24599189,,
27.42053382,3.26690268,,
27.46591519,3.28789151,,
27.51126042,3.30895833,,
27.55656936,3.33010306,,
27.60184189,3.35132565,,
27.64707786,3.37262604,,
27.69227716,3.39400416,,
27.73743963,3.41545994,,
27.78256516,3.43699333,,
27.8276536,3.45860426,,
27.87270483,3.48029266,,
27.91771871,3.50205848,,
27.9626951,3.52390165,,
28.00763388,3.5458221,,
28.05253491,3.56781978,,
28.09739806,3.5898946,,
28.14222319,3.61204652,,
28.18701018,3.63427545,,
28.23175889,3.65658135,,
28.27646919,3.67896414,,
28.32114094,3.70142375,,
28.36577402,3.72396013,,
28.41036829,3.7465732,,
28.45492363,3.76926289,,
28.49943989,3.79202914,,
28.54391695,3.81487189,,
28.58835468,3.83779105,,
28.63275295,3.86078658,,
28.67711162,3.88385839,,
28.72143056,3.90700642,,
28.76570964,3.93023061,,
28.80994873,3.95353088,,
28.85414771,3.97690716,,
28.89830643,4.00035939,,
28.94242478,4.0238875,,
28.98650261,4.04749141,,
29.0305398,4.07117106,,
29.07453622,4.09492637,,
29.11849174,4.11875729,,
29.16240623,4.14266372,,
29.20627955,4.16664562,,
29.25011159,4.1907029,,
29.29390221,4.21483549,,
29.33765127,4.23904332,,
29.38135866,4.26332633,,
29.42502424,4.28768443,,
29.46864788,4.31211756,,
29.51222945,4.33662565,,
29.55576883,4.36120862,,
29.59926589,4.3858664,,
29.64272049,4.41059891,,
29.68613252,4.43540609,,
29.72950183,4.46028786,,
29.77282831,4.48524415,,
29.81611183,4.51027488,,
29.85935225,4.53537998,,
29.90254945,4.56055937,,
29.9457033,4.58581299,,
29.98881368,4.61114075,,
30.03188045,4.63654258,,
30.07490349,4.66201841,,
30.11788268,4.68756816,,
30.16081788,4.71319175,,
30.20370896,4.73888912,,
30.24655581,4.76466018,,
30.2893583,4.79050485,,
30.33211629,4.81642307,,
30.37482967,4.84241475,,
30.4174983,4.86847982,,
30.46012206,4.8946182,,
30.50270083,4.92082981,,
30.54523447,4.94711458,,
30.58772287,4.97347243,,
30.6301659,4.99990328,,
30.67256342,5.02640705,,
30.71491532,5.05298366,,
30.75722147,5.07963304,,
30.79948175,5.10635511,,
30.84169603,5.13314978,,
30.88386419,5.16001699,,
30.9259861,5.18695664,,
30.96806163,5.21396866,,
31.01009067,5.24105297,,
31.05207309,5.26820949,,
31.09400876,5.29543814,,
31.13589756,5.32273884,,
31.17773937,5.35011151,,
31.21953406,5.37755607,,
31.26128152,5.40507243,,
31.30298161,5.43266052,,
31.34463421,5.46032025,,
31.3862392,5.48805154,,
31.42779646,5.51585431,,
31.46930587,5.54372848,,
31.51076729,5.57167397,,
31.55218062,5.59969069,,
31.59354572,5.62777855,,
31.63486248,5.65593749,,
31.67613077,5.68416741,,
31.71735047,5.71246822,,
31.75852146,5.74083986,,
31.79964361,5.76928223,,
31.84071681,5.79779525,,
31.88174094,5.82637883,,
31.92271587,5.85503289,,
31.96364148,5.88375735,,
32.00451765,5.91255211,,
32.04534426,5.94141711,,
32.08612119,5.97035224,,
32.12684832,5.99935743,,
32.16752553,6.02843258,,
32.2081527,6.05757762,,
32.2487297,6.08679246,,
32.28925642,6.116077,,
32.32973275,6.14543117,,
32.37015855,6.17485488,,
32.41053371,6.20434804,,
32.45085811,6.23391056,,
32.49113163,6.26354236,,
32.53135416,6.29324334,,
32.57152557,6.32301343,,
32.61164574,6.35285252,,
32.65171456,6.38276055,,
32.6917319,6.4127374,,
32.73169766,6.44278301,,
32.77161171,6.47289727,,
32.81147393,6.50308011,,
32.8512842,6.53333142,,
32.89104242,6.56365112,,
32.93074845,6.59403913,,
32.97040219,6.62449535,,
33.01000351,6.65501968,,
33.0495523,6.68561205,,
33.08904844,6.71627236,,
33.12849182,6.74700053,,
33.16788232,6.77779645,,
33.20721982,6.80866004,,
33.2465042,6.8395912,,
33.28573536,6.87058985,,
33.32491317,6.9016559,,
33.36403752,6.93278925,,
33.40310829,6.96398981,,
33.44212537,6.99525749,,
33.48108863,7.02659219,,
33.51999798,7.05799383,,
33.55885329,7.0894623,,
33.59765444,7.12099753,,
33.63640133,7.15259941,,
33.67509383,7.18426785,,
33.71373184,7.21600275,,
33.75231524,7.24780404,,
33.79084391,7.2796716,,
33.82931775,7.31160534,,
33.86773663,7.34360518,,
33.90610044,7.37567101,,
33.94440908,7.40780275,,
33.98266242,7.44000029,,
34.02086036,7.47226354,,
34.05900278,7.50459241,,
34.09708957,7.5369868,,
34.13512062,7.56944662,,
34.1730958,7.60197176,,
34.21101503,7.63456214,,
34.24887817,7.66721765,,
34.28668511,7.69993821,,
34.32443576,7.7327237,,
34.36212999,7.76557405,,
34.39976769,7.79848914,,
34.43734875,7.83146889,,
34.47487307,7.86451319,,
34.51234052,7.89762194,,
34.54975101,7.93079506,,
34.58710441,7.96403244,,
34.62440062,7.99733398,,
34.66163953,8.03069959,,
34.69882103,8.06412916,,
34.735945,8.0976226,,
34.77301135,8.1311798,,
34.81001995,8.16480068,,
34.8469707,8.19848513,,
34.88386349,8.23223304,,
34.92069822,8.26604433,,
34.95747476,8.29991889,,
34.99419302,8.33385661,,
35.03085289,8.36785741,,
35.06745425,8.40192118,,
35.103997,8.43604782,,
35.14048104,8.47023722,,
35.17690624,8.50448929,,
35.21327251,8.53880393,,
35.24957974,8.57318103,,
35.28582782,8.6076205,,
35.32201664,8.64212222,,
35.3581461,8.67668611,,
35.39421609,8.71131205,,
35.4302265,8.74599995,,
35.46617723,8.7807497,,
35.50206817,8.8155612,,
35.53789921,8.85043434,,
35.57367026,8.88536903,,
35.60938119,8.92036516,,
35.64503192,8.95542263,,
35.68062232,8.99054133,,
35.7161523,9.02572116,,
35.75162176,9.06096201,,
35.78703058,9.09626379,,
35.82237866,9.13162638,,
35.8576659,9.16704969,,
35.89289219,9.20253361,,
35.92805744,9.23807802,,
35.96316153,9.27368284,,
35.99820436,9.30934795,,
36.03318583,9.34507324,,
36.06810583,9.38085862,,
36.10296427,9.41670398,,
36.13776104,9.4526092,,
36.17249603,9.48857419,,
36.20716914,9.52459883,,
36.24178028,9.56068303,,
36.27632933,9.59682667,,
36.3108162,9.63302965,,
36.34524079,9.66929186,,
36.37960298,9.7056132,,
36.41390269,9.74199355,,
36.44813981,9.77843281,,
36.48231424,9.81493087,,
36.51642587,9.85148763,,
36.55047462,9.88810297,,
36.58446037,9.92477679,,
36.61838302,9.96150897,,
36.65224248,9.99829942,,
36.68603865,10.03514802,,
36.71977142,10.07205466,,
36.75344069,10.10901923,,
36.78704638,10.14604163,,
36.82058837,10.18312174,,
36.85406657,10.22025946,,
36.88748088,10.25745468,,
36.9208312,10.29470728,,
36.95411743,10.33201715,,
36.98733947,10.36938419,,
37.02049723,10.40680829,,
37.05359061,10.44428933,,
37.08661951,10.48182721,,
37.11958382,10.5194218,,
37.15248347,10.55707301,,
37.18531834,10.59478072,,
37.21808834,10.63254482,,
37.25079337,10.67036519,,
37.28343334,10.70824173,,
37.31600815,10.74617433,,
37.34851771,10.78416286,,
37.38096191,10.82220723,,
37.41334067,10.86030731,,
37.44565388,10.89846299,,
37.47790145,10.93667417,,
37.51008329,10.97494072,,
37.5421993,11.01326255,,
37.57424939,11.05163952,,
37.60623345,11.09007153,,
37.6381514,11.12855847,,
37.67000315,11.16710022,,
37.70178859,11.20569666,,
37.73350764,11.24434769,,
37.76516019,11.28305319,,
37.79674617,11.32181305,,
37.82826546,11.36062714,,
37.85971799,11.39949536,,
37.89110365,11.43841759,,
37.92242236,11.47739372,,
37.95367402,11.51642363,,
37.98485855,11.5555072,,
38.01597583,11.59464432,,
38.0470258,11.63383488,,
38.07800835,11.67307875,,
38.10892339,11.71237583,,
38.13977083,11.75172599,,
38.17055058,11.79112913,,
38.20126255,11.83058511,,
38.23190665,11.87009384,,
38.26248278,11.90965518,,
38.29299086,11.94926903,,
38.3234308,11.98893526,,
38.35380251,12.02865377,,
38.38410589,12.06842442,,
38.41434086,12.10824711,,
38.44450733,12.14812171,,
38.47460521,12.18804812,,
38.50463441,12.2280262,,
38.53459484,12.26805585,,
38.56448642,12.30813694,,
38.59430904,12.34826935,,
38.62406264,12.38845298,,
38.65374711,12.42868769,,
38.68336238,12.46897337,,
38.71290835,12.5093099,,
38.74238493,12.54969716,,
38.77179204,12.59013504,,
38.8011296,12.63062341,,
38.83039751,12.67116214,,
38.85959569,12.71175114,,
38.88872405,12.75239026,,
38.91778251,12.7930794,,
38.94677098,12.83381843,,
38.97568937,12.87460724,,
39.00453761,12.91544569,,
39.03331559,12.95633368,,
39.06202325,12.99727107,,
39.09066049,13.03825776,,
39.11922723,13.07929361,,
39.14772339,13.12037851,,
39.17614888,13.16151234,,
39.20450361,13.20269497,,
39.23278751,13.24392628,,
39.26100049,13.28520615,,
39.28914247,13.32653446,,
39.31721335,13.36791109,,
39.34521307,13.40933591,,
39.37314154,13.4508088,,
39.40099867,13.49232964,,
39.42878438,13.53389831,,
39.4564986,13.57551468,,
39.48414123,13.61717863,,
39.5117122,13.65889004,,
39.53921142,13.70064879,,
39.56663882,13.74245474,,
39.59399432,13.78430778,,
39.62127782,13.82620778,,
39.64848926,13.86815463,,
39.67562855,13.91014819,,
39.70269561,13.95218834,,
39.72969036,13.99427496,,
39.75661272,14.03640792,,
39.78346261,14.0785871,,
39.81023996,14.12081237,,
39.83694468,14.16308361,,
39.86357669,14.2054007,,
39.89013592,14.24776351,,
39.91662229,14.29017191,,
39.94303571,14.33262578,,
39.96937612,14.37512499,,
39.99564343,14.41766942,,
40.02183757,14.46025894,,
40.04795845,14.50289342,,
40.074006,14.54557275,,
40.09998015,14.58829679,,
40.12588082,14.63106542,,
40.15170792,14.67387851,,
40.17746139,14.71673593,,
40.20314115,14.75963756,,
40.22874712,14.80258328,,
40.25427923,14.84557294,,
40.2797374,14.88860644,,
40.30512155,14.93168363,,
40.33043162,14.9748044,,
40.35566752,15.01796861,,
40.38082918,15.06117614,,
40.40591653,15.10442687,,
40.43092949,15.14772065,,
40.455868,15.19105737,,
40.48073196,15.23443689,,
40.50552132,15.27785909,,
40.530236,15.32132385,,
40.55487592,15.36483102,,
40.57944102,15.40838049,,
40.60393122,15.45197212,,
40.62834644,15.49560578,,
40.65268662,15.53928135,,
40.67695169,15.5829987,,
40.70114157,15.6267577,,
40.72525618,15.67055822,,
40.74929547,15.71440012,,
40.77325935,15.75828329,,
40.79714777,15.80220758,,
40.82096064,15.84617288,,
40.84469789,15.89017905,,
40.86835946,15.93422595,,
40.89194528,15.97831347,,
40.91545528,16.02244147,,
40.93888938,16.06660981,,
40.96224752,16.11081838,,
40.98552963,16.15506703,,
41.00873564,16.19935564,,
41.03186548,16.24368408,,
41.05491909,16.28805222,,
41.07789639,16.33245991,,
41.10079732,16.37690705,,
41.1236218,16.42139348,,
41.14636978,16.46591908,,
41.16904119,16.51048373,,
41.19163595,16.55508728,,
41.214154,16.5997296,,
41.23659528,16.64441057,,
41.25895972,16.68913005,,
41.28124725,16.73388792,,
41.3034578,16.77868402,,
41.32559132,16.82351825,,
41.34764773,16.86839045,,
41.36962697,16.9133005,,
41.39152897,16.95824827,,
41.41335368,17.00323363,,
41.43510102,17.04825644,,
41.45677094,17.09331656,,
41.47836336,17.13841387,,
41.49987823,17.18354823,,
41.52131547,17.22871951,,
41.54267503,17.27392757,,
41.56395685,17.31917229,,
41.58516086,17.36445352,,
41.606287,17.40977114,,
41.6273352,17.45512501,,
41.6483054,17.50051499,,
41.66919755,17.54594095,,
41.69001158,17.59140276,,
41.71074742,17.63690029,,
41.73140502,17.68243339,,
41.75198432,17.72800194,,
41.77248526,17.77360579,,
41.79290776,17.81924483,,
41.81325179,17.8649189,,
41.83351726,17.91062787,,
41.85370414,17.95637162,,
41.87381234,18.00215,,
41.89384182,18.04796288,,
41.91379252,18.09381012,,
41.93366438,18.13969159,,
41.95345733,18.18560715,,
41.97317132,18.23155667,,
41.9928063,18.27754002,,
42.01236219,18.32355704,,
42.03183896,18.36960762,,
42.05123653,18.41569161,,
42.07055485,18.46180888,,
42.08979387,18.50795929,,
42.10895352,18.5541427,,
42.12803376,18.60035898,,
42.14703452,18.646608,,
42.16595574,18.6928896,,
42.18479738,18.73920367,,
42.20355937,18.78555006,,
42.22224167,18.83192863,,
42.24084421,18.87833925,,
42.25936694,18.92478177,,
42.27780981,18.97125608,,
42.29617276,19.01776201,,
42.31445573,19.06429945,,
42.33265868,19.11086824,,
42.35078155,19.15746826,,
42.36882428,19.20409936,,
42.38678683,19.25076141,,
42.40466913,19.29745427,,
42.42247115,19.3441778,,
42.44019281,19.39093187,,
42.45783408,19.43771633,,
42.4753949,19.48453104,,
42.49287521,19.53137588,,
42.51027497,19.57825069,,
42.52759413,19.62515535,,
42.54483263,19.67208971,,
42.56199042,19.71905364,,
42.57906745,19.76604699,,
42.59606387,19.81306955,,
42.61297983,19.86012112,,
42.62981548,19.90720149,,
42.64657096,19.95431045,,
42.66324644,20.00144778,,
42.67984205,20.0486133,,
42.69635796,20.09580678,,
42.71279431,20.14302803,,
42.72915125,20.19027684,,
42.74542895,20.23755302,,
42.76162754,20.28485635,,
42.7777472,20.33218664,,
42.79378807,20.3795437,,
42.80975031,20.42692731,,
42.82563408,20.47433729,,
42.84143953,20.52177343,,
42.85716681,20.56923555,,
42.8728161,20.61672344,,
42.88838754,20.66423691,,
42.9038813,20.71177578,,
42.91929753,20.75933984,,
42.9346364,20.8069289,,
42.94989806,20.85454278,,
42.96508268,20.90218129,,
42.98019041,20.94984424,,
42.99522143,20.99753143,,
43.01017588,21.04524269,,
43.02505395,21.09297783,,
