2301
1.31675000	,0.00000000	
1.32825000	,0.00000000	
1.33980000	,0.00000000	
1.35140000	,0.00000000	
1.36305000	,0.00000000	
1.37475000	,0.00000000	
1.38650000	,0.00000000	
1.39830000	,0.00000000	
1.41015000	,0.00000000	
1.42205000	,0.00000000	
1.43400000	,0.00000000	
1.44600000	,0.00000000	
1.45805000	,0.00000000	
1.47015000	,0.00000000	
1.48230000	,0.00000000	
1.49450000	,0.00000000	
1.50675000	,0.00000000	
1.51905000	,0.00000000	
1.53140000	,0.00000000	
1.54380000	,0.00000000	
1.55625000	,0.00000000	
1.56875000	,0.00000000	
1.58130000	,0.00000000	
1.59390000	,0.00000000	
1.60655000	,0.00000000	
1.61925000	,0.00000000	
1.63200000	,0.00000000	
1.64480000	,0.00000000	
1.65765000	,0.00000000	
1.67055000	,0.00000000	
1.68350000	,0.00000000	
1.69650000	,0.00000000	
1.70955000	,0.00000000	
1.72265000	,0.00000000	
1.73580000	,0.00000000	
1.74900000	,0.00000000	
1.76225000	,0.00000000	
1.77555000	,0.00000000	
1.78890000	,0.00000000	
1.80230000	,0.00000000	
1.81575000	,0.00000000	
1.82925000	,0.00000000	
1.84280000	,0.00000000	
1.85640000	,0.00000000	
1.87005000	,0.00000000	
1.88375000	,0.00000000	
1.89750000	,0.00000000	
1.91130000	,0.00000000	
1.92515000	,0.00000000	
1.93905000	,0.00000000	
1.95300000	,0.00000000	
1.96700000	,0.00000000	
1.98105000	,0.00000000	
1.99515000	,0.00000000	
2.00930000	,0.00000000	
2.02350000	,0.00000000	
2.03775000	,0.00000000	
2.05205000	,0.00000000	
2.06640000	,0.00000000	
2.08080000	,0.00000000	
2.09525000	,0.00000000	
2.10975000	,0.00000000	
2.12430000	,0.00000000	
2.13890000	,0.00000000	
2.15355000	,0.00000000	
2.16825000	,0.00000000	
2.18300000	,0.00000000	
2.19780000	,0.00000000	
2.21265000	,0.00000000	
2.22755000	,0.00000000	
2.24250000	,0.00000000	
2.25750000	,0.00000000	
2.27255000	,0.00000000	
2.28765000	,0.00000000	
2.30280000	,0.00000000	
2.31800000	,0.00000000	
2.33325000	,0.00000000	
2.34855000	,0.00000000	
2.36390000	,0.00000000	
2.37930000	,0.00000000	
2.39475000	,0.00000000	
2.41025000	,0.00000000	
2.42580000	,0.00000000	
2.44140000	,0.00000000	
2.45705000	,0.00000000	
2.47275000	,0.00000000	
2.48850000	,0.00000000	
2.50430000	,0.00000000	
2.52015000	,0.00000000	
2.53605000	,0.00000000	
2.55200000	,0.00000000	
2.56800000	,0.00000000	
2.58405000	,0.00000000	
2.60015000	,0.00000000	
2.61630000	,0.00000000	
2.63250000	,0.00000000	
2.64875000	,0.00000000	
2.66505000	,0.00000000	
2.68140000	,0.00000000	
2.69780000	,0.00000000	
2.71425000	,0.00000000	
2.73075000	,0.00000000	
2.74730000	,0.00000000	
2.76390000	,0.00000000	
2.78055000	,0.00000000	
2.79725000	,0.00000000	
2.81400000	,0.00000000	
2.83080000	,0.00000000	
2.84765000	,0.00000000	
2.86455000	,0.00000000	
2.88150000	,0.00000000	
2.89850000	,0.00000000	
2.91555000	,0.00000000	
2.93265000	,0.00000000	
2.94980000	,0.00000000	
2.96700000	,0.00000000	
2.98425000	,0.00000000	
3.00155000	,0.00000000	
3.01890000	,0.00000000	
3.03630000	,0.00000000	
3.05375000	,0.00000000	
3.07125000	,0.00000000	
3.08880000	,0.00000000	
3.10640000	,0.00000000	
3.12405000	,0.00000000	
3.14175000	,0.00000000	
3.15950000	,0.00000000	
3.17730000	,0.00000000	
3.19515000	,0.00000000	
3.21305000	,0.00000000	
3.23100000	,0.00000000	
3.24900000	,0.00000000	
3.26705000	,0.00000000	
3.28515000	,0.00000000	
3.30330000	,0.00000000	
3.32150000	,0.00000000	
3.33975000	,0.00000000	
3.35805000	,0.00000000	
3.37640000	,0.00000000	
3.39480000	,0.00000000	
3.41325000	,0.00000000	
3.43175000	,0.00000000	
3.45030000	,0.00000000	
3.46890000	,0.00000000	
3.48755000	,0.00000000	
3.50625000	,0.00000000	
3.52500000	,0.00000000	
3.54380000	,0.00000000	
3.56265000	,0.00000000	
3.58155000	,0.00000000	
3.60050000	,0.00000000	
3.61950000	,0.00000000	
3.63855000	,0.00000000	
3.65765000	,0.00000000	
3.67680000	,0.00000000	
3.69600000	,0.00000000	
3.71525000	,0.00000000	
3.73455000	,0.00000000	
3.75390000	,0.00000000	
3.77330000	,0.00000000	
3.79275000	,0.00000000	
3.81225000	,0.00000000	
3.83180000	,0.00000000	
3.85140000	,0.00000000	
3.87105000	,0.00000000	
3.89075000	,0.00000000	
3.91050000	,0.00000000	
3.93030000	,0.00000000	
3.95015000	,0.00000000	
3.97005000	,0.00000000	
3.99000000	,0.00000000	
4.01000000	,0.00000000	
4.03005000	,0.00000000	
4.05015000	,0.00000000	
4.07030000	,0.00000000	
4.09050000	,0.00000000	
4.11075000	,0.00000000	
4.13105000	,0.00000000	
4.15140000	,0.00000000	
4.17180000	,0.00000000	
4.19225000	,0.00000000	
4.21275000	,0.00000000	
4.23330000	,0.00000000	
4.25390000	,0.00000000	
4.27455000	,0.00000000	
4.29525000	,0.00000000	
4.31600000	,0.00000000	
4.33680000	,0.00000000	
4.35765000	,0.00000000	
4.37855000	,0.00000000	
4.39950000	,0.00000000	
4.42050000	,0.00000000	
4.44155000	,0.00000000	
4.46265000	,0.00000000	
4.48380000	,0.00000000	
4.50500000	,0.00000000	
4.52625000	,0.00000000	
4.54755000	,0.00000000	
4.56890000	,0.00000000	
4.59030000	,0.00000000	
4.61175000	,0.00000000	
4.63325000	,0.00000000	
4.65480000	,0.00000000	
4.67640000	,0.00000000	
4.69805000	,0.00000000	
4.71975000	,0.00000000	
4.74150000	,0.00000000	
4.76330000	,0.00000000	
4.78515000	,0.00000000	
4.80705000	,0.00000000	
4.82900000	,0.00000000	
4.85100000	,0.00000000	
4.87305000	,0.00000000	
4.89515000	,0.00000000	
4.91730000	,0.00000000	
4.93950000	,0.00000000	
4.96175000	,0.00000000	
4.98405000	,0.00000000	
5.00640000	,0.00000000	
5.02880000	,0.00000000	
5.05125000	,0.00000000	
5.07375000	,0.00000000	
5.09630000	,0.00000000	
5.11890000	,0.00000000	
5.14155000	,0.00000000	
5.16425000	,0.00000000	
5.18700000	,0.00000000	
5.20980000	,0.00000000	
5.23265000	,0.00000000	
5.25555000	,0.00000000	
5.27850000	,0.00000000	
5.30150000	,0.00000000	
5.32455000	,0.00000000	
5.34765000	,0.00000000	
5.37080000	,0.00000000	
5.39400000	,0.00000000	
5.41725000	,0.00000000	
5.44055000	,0.00000000	
5.46390000	,0.00000000	
5.48730000	,0.00000000	
5.51075000	,0.00000000	
5.53425000	,0.00000000	
5.55780000	,0.00000000	
5.58140000	,0.00000000	
5.60505000	,0.00000000	
5.62875000	,0.00000000	
5.65250000	,0.00000000	
5.67630000	,0.00000000	
5.70015000	,0.00000000	
5.72405000	,0.00000000	
5.74800000	,0.00000000	
5.77200000	,0.00000000	
5.79605000	,0.00000000	
5.82015000	,0.00000000	
5.84430000	,0.00000000	
5.86850000	,0.00000000	
5.89275000	,0.00000000	
5.91705000	,0.00000000	
5.94140000	,0.00000000	
5.96580000	,0.00000000	
5.99025000	,0.00000000	
6.01475000	,0.00000000	
6.03930000	,0.00000000	
6.06390000	,0.00000000	
6.08855000	,0.00000000	
6.11325000	,0.00000000	
6.13800000	,0.00000000	
6.16280000	,0.00000000	
6.18765000	,0.00000000	
6.21255000	,0.00000000	
6.23750000	,0.00000000	
6.26250000	,0.00000000	
6.28755000	,0.00000000	
6.31265000	,0.00000000	
6.33780000	,0.00000000	
6.36300000	,0.00000000	
6.38825000	,0.00000000	
6.41355000	,0.00000000	
6.43890000	,0.00000000	
6.46430000	,0.00000000	
6.48975000	,0.00000000	
6.51525000	,0.00000000	
6.54080000	,0.00000000	
6.56640000	,0.00000000	
6.59205000	,0.00000000	
6.61775000	,0.00000000	
6.64350000	,0.00000000	
6.66930000	,0.00000000	
6.69515000	,0.00000000	
6.72105000	,0.00000000	
6.74700000	,0.00000000	
6.77300000	,0.00000000	
6.79905000	,0.00000000	
6.82515000	,0.00000000	
6.85130000	,0.00000000	
6.87750000	,0.00000000	
6.90375000	,0.00000000	
6.93005000	,0.00000000	
6.95640000	,0.00000000	
6.98280000	,0.00000000	
7.00925000	,0.00000000	
7.03575000	,0.00000000	
7.06230000	,0.00000000	
7.08890000	,0.00000000	
7.11555000	,0.00000000	
7.14225000	,0.00000000	
7.16900000	,0.00000000	
7.19580000	,0.00000000	
7.22265000	,0.00000000	
7.24955000	,0.00000000	
7.27650000	,0.00000000	
7.30350000	,0.00000000	
7.33055000	,0.00000000	
7.35765000	,0.00000000	
7.38480000	,0.00000000	
7.41200000	,0.00000000	
7.43925000	,0.00000000	
7.46655000	,0.00000000	
7.49390000	,0.00000000	
7.52130000	,0.00000000	
7.54875000	,0.00000000	
7.57625000	,0.00000000	
7.60380000	,0.00000000	
7.63140000	,0.00000000	
7.65905000	,0.00000000	
7.68675000	,0.00000000	
7.71450000	,0.00000000	
7.74230000	,0.00000000	
7.77015000	,0.00000000	
7.79805000	,0.00000000	
7.82600000	,0.00000000	
7.85400000	,0.00000000	
7.88205000	,0.00000000	
7.91015000	,0.00000000	
7.93830000	,0.00000000	
7.96650000	,0.00000000	
7.99475000	,0.00000000	
8.02305000	,0.00000000	
8.05140000	,0.00000000	
8.07980000	,0.00000000	
8.10825000	,0.00000000	
8.13675000	,0.00000000	
8.16530000	,0.00000000	
8.19390000	,0.00000000	
8.22255000	,0.00000000	
8.25125000	,0.00000000	
8.28000000	,0.00000000	
8.30880000	,0.00000000	
8.33765000	,0.00000000	
8.36655000	,0.00000000	
8.39550000	,0.00000000	
8.42450000	,0.00000000	
8.45355000	,0.00000000	
8.48265000	,0.00000000	
8.51180000	,0.00000000	
8.54100000	,0.00000000	
8.57025000	,0.00000000	
8.59955000	,0.00000000	
8.62890000	,0.00000000	
8.65830000	,0.00000000	
8.68775000	,0.00000000	
8.71725000	,0.00000000	
8.74680000	,0.00000000	
8.77640000	,0.00000000	
8.80605000	,0.00000000	
8.83575000	,0.00000000	
8.86550000	,0.00000000	
8.89530000	,0.00000000	
8.92515000	,0.00000000	
8.95505000	,0.00000000	
8.98500000	,0.00000000	
9.01500000	,0.00000000	
9.04505000	,0.00000000	
9.07515000	,0.00000000	
9.10530000	,0.00000000	
9.13550000	,0.00000000	
9.16575000	,0.00000000	
9.19605000	,0.00000000	
9.22640000	,0.00000000	
9.25680000	,0.00000000	
9.28725000	,0.00000000	
9.31775000	,0.00000000	
9.34830000	,0.00000000	
9.37890000	,0.00000000	
9.40955000	,0.00000000	
9.44025000	,0.00000000	
9.47100000	,0.00000000	
9.50180000	,0.00000000	
9.53265000	,0.00000000	
9.56355000	,0.00000000	
9.59450000	,0.00000000	
9.62550000	,0.00000000	
9.65655000	,0.00000000	
9.68765000	,0.00000000	
9.71880000	,0.00000000	
9.75000000	,0.00000000	
9.78125000	,0.00000000	
9.81255000	,0.00000000	
9.84390000	,0.00000000	
9.87530000	,0.00000000	
9.90675000	,0.00000000	
9.93825000	,0.00000000	
9.96980000	,0.00000000	
10.00140000	,0.00000000	
10.03305000	,0.00000000	
10.06475000	,0.00000000	
10.09650000	,0.00000000	
10.12830000	,0.00000000	
10.16015000	,0.00000000	
10.19205000	,0.00000000	
10.22400000	,0.00000000	
10.25600000	,0.00000000	
10.28805000	,0.00000000	
10.32015000	,0.00000000	
10.35230000	,0.00000000	
10.38450000	,0.00000000	
10.41675000	,0.00000000	
10.44905000	,0.00000000	
10.48140000	,0.00000000	
10.51380000	,0.00000000	
10.54625000	,0.00000000	
10.57875000	,0.00000000	
10.61130000	,0.00000000	
10.64390000	,0.00000000	
10.67655000	,0.00000000	
10.70925000	,0.00000000	
10.74200000	,0.00000000	
10.77480000	,0.00000000	
10.80765000	,0.00000000	
10.84055000	,0.00000000	
10.87350000	,0.00000000	
10.90650000	,0.00000000	
10.93955000	,0.00000000	
10.97265000	,0.00000000	
11.00580000	,0.00000000	
11.03900000	,0.00000000	
11.07225000	,0.00000000	
11.10555000	,0.00000000	
11.13890000	,0.00000000	
11.17230000	,0.00000000	
11.20575000	,0.00000000	
11.23925000	,0.00000000	
11.27280000	,0.00000000	
11.30640000	,0.00000000	
11.34005000	,0.00000000	
11.37375000	,0.00000000	
11.40750000	,0.00000000	
11.44130000	,0.00000000	
11.47515000	,0.00000000	
11.50905000	,0.00000000	
11.54300000	,0.00000000	
11.57700000	,0.00000000	
11.61105000	,0.00000000	
11.64515000	,0.00000000	
11.67930000	,0.00000000	
11.71350000	,0.00000000	
11.74775000	,0.00000000	
11.78205000	,0.00000000	
11.81640000	,0.00000000	
11.85080000	,0.00000000	
11.88525000	,0.00000000	
11.91975000	,0.00000000	
11.95430000	,0.00000000	
11.98890000	,0.00000000	
12.02355000	,0.00000000	
12.05825000	,0.00000000	
12.09300000	,0.00000000	
12.12780000	,0.00000000	
12.16265000	,0.00000000	
12.19755000	,0.00000000	
12.23250000	,0.00000000	
12.26750000	,0.00000000	
12.30255000	,0.00000000	
12.33765000	,0.00000000	
12.37280000	,0.00000000	
12.40800000	,0.00000000	
12.44325000	,0.00000000	
12.47855000	,0.00000000	
12.51390000	,0.00000000	
12.54930000	,0.00000000	
12.58475000	,0.00000000	
12.62025000	,0.00000000	
12.65580000	,0.00000000	
12.69140000	,0.00000000	
12.72705000	,0.00000000	
12.76275000	,0.00000000	
12.79850000	,0.00000000	
12.83430000	,0.00000000	
12.87015000	,0.00000000	
12.90605000	,0.00000000	
12.94200000	,0.00000000	
12.97800000	,0.00000000	
13.01405000	,0.00000000	
13.05015000	,0.00000000	
13.08630000	,0.00000000	
13.12250000	,0.00000000	
13.15875000	,0.00000000	
13.19505000	,0.00000000	
13.23140000	,0.00000000	
13.26780000	,0.00000000	
13.30425000	,0.00000000	
13.34075000	,0.00000000	
13.37730000	,0.00000000	
13.41390000	,0.00000000	
13.45055000	,0.00000000	
13.48725000	,0.00000000	
13.52400000	,0.00000000	
13.56080000	,0.00000000	
13.59765000	,0.00000000	
13.63455000	,0.00000000	
13.67150000	,0.00000000	
13.70850000	,0.00000000	
13.74555000	,0.00000000	
13.78265000	,0.00000000	
13.81980000	,0.00000000	
13.85700000	,0.00000000	
13.89425000	,0.00000000	
13.93155000	,0.00000000	
13.96890000	,0.00000000	
14.00630000	,0.00000000	
14.04375000	,0.00000000	
14.08125000	,0.00000000	
14.11880000	,0.00000000	
14.15640000	,0.00000000	
14.19405000	,0.00000000	
14.23175000	,0.00000000	
14.26950000	,0.00000000	
14.30730000	,0.00000000	
14.34515000	,0.00000000	
14.38305000	,0.00000000	
14.42100000	,0.00000000	
14.45900000	,0.00000000	
14.49705000	,0.00000000	
14.53515000	,0.00000000	
14.57330000	,0.00000000	
14.61150000	,0.00000000	
14.64975000	,0.00000000	
14.68805000	,0.00000000	
14.72640000	,0.00000000	
14.76480000	,0.00000000	
14.80325000	,0.00000000	
14.84175000	,0.00000000	
14.88030000	,0.00000000	
14.91890000	,0.00000000	
14.95755000	,0.00000000	
14.99625000	,0.00000000	
15.03500000	,0.00000000	
15.07380000	,0.00000000	
15.11265000	,0.00000000	
15.15155000	,0.00000000	
15.19050000	,0.00000000	
15.22950000	,0.00000000	
15.26855000	,0.00000000	
15.30765000	,0.00000000	
15.34680000	,0.00000000	
15.38600000	,0.00000000	
15.42525000	,0.00000000	
15.46455000	,0.00000000	
15.50390000	,0.00000000	
15.54330000	,0.00000000	
15.58275000	,0.00000000	
15.62225000	,0.00000000	
15.66180000	,0.00000000	
15.70140000	,0.00000000	
15.74105000	,0.00000000	
15.78075000	,0.00000000	
15.82050000	,0.00000000	
15.86030000	,0.00000000	
15.90015000	,0.00000000	
15.94005000	,0.00000000	
15.98000000	,0.00000000	
16.02000000	,0.00000000	
16.06005000	,0.00000000	
16.10015000	,0.00000000	
16.14030000	,0.00000000	
16.18050000	,0.00000000	
16.22075000	,0.00000000	
16.26105000	,0.00000000	
16.30140000	,0.00000000	
16.34180000	,0.00000000	
16.38225000	,0.00000000	
16.42275000	,0.00000000	
16.46330000	,0.00000000	
16.50390000	,0.00000000	
16.54455000	,0.00000000	
16.58525000	,0.00000000	
16.62600000	,0.00000000	
16.66680000	,0.00000000	
16.70765000	,0.00000000	
16.74855000	,0.00000000	
16.78950000	,0.00000000	
16.83050000	,0.00000000	
16.87155000	,0.00000000	
16.91265000	,0.00000000	
16.95380000	,0.00000000	
16.99500000	,0.00000000	
17.03625000	,0.00000000	
17.07755000	,0.00000000	
17.11890000	,0.00000000	
17.16030000	,0.00000000	
17.20175000	,0.00000000	
17.24325000	,0.00000000	
17.28480000	,0.00000000	
17.32640000	,0.00000000	
17.36805000	,0.00000000	
17.40975000	,0.00000000	
17.45150000	,0.00000000	
17.49330000	,0.00000000	
17.53515000	,0.00000000	
17.57705000	,0.00000000	
17.61900000	,0.00000000	
17.66100000	,0.00000000	
17.70305000	,0.00000000	
17.74515000	,0.00000000	
17.78730000	,0.00000000	
17.82950000	,0.00000000	
17.87175000	,0.00000000	
17.91405000	,0.00000000	
17.95640000	,0.00000000	
17.99880000	,0.00000000	
18.04125000	,0.00000000	
18.08375000	,0.00000000	
18.12630000	,0.00000000	
18.16890000	,0.00000000	
18.21155000	,0.00000000	
18.25425000	,0.00000000	
18.29700000	,0.00000000	
18.33980000	,0.00000000	
18.38265000	,0.00000000	
18.42555000	,0.00000000	
18.46850000	,0.00000000	
18.51150000	,0.00000000	
18.55455000	,0.00000000	
18.59765000	,0.00000000	
18.64080000	,0.00000000	
18.68400000	,0.00000000	
18.72725000	,0.00000000	
18.77055000	,0.00000000	
18.81390000	,0.00000000	
18.85730000	,0.00000000	
18.90075000	,0.00000000	
18.94425000	,0.00000000	
18.98780000	,0.00000000	
19.03140000	,0.00000000	
19.07505000	,0.00000000	
19.11875000	,0.00000000	
19.16250000	,0.00000000	
19.20630000	,0.00000000	
19.25015000	,0.00000000	
19.29405000	,0.00000000	
19.33800000	,0.00000000	
19.38200000	,0.00000000	
19.42605000	,0.00000000	
19.47015000	,0.00000000	
19.51430000	,0.00000000	
19.55850000	,0.00000000	
19.60275000	,0.00000000	
19.64705000	,0.00000000	
19.69140000	,0.00000000	
19.73580000	,0.00000000	
19.78025000	,0.00000000	
19.82475000	,0.00000000	
19.86930000	,0.00000000	
19.91390000	,0.00000000	
19.95855000	,0.00000000	
20.00325000	,0.00000000	
20.04800000	,0.00000000	
20.09280000	,0.00000000	
20.13765000	,0.00000000	
20.18255000	,0.00000000	
20.22750000	,0.00000000	
20.27250000	,0.00000000	
20.31755000	,0.00000000	
20.36265000	,0.00000000	
20.40780000	,0.00000000	
20.45300000	,0.00000000	
20.49825000	,0.00000000	
20.54355000	,0.00000000	
20.58890000	,0.00000000	
20.63430000	,0.00000000	
20.67975000	,0.00000000	
20.72525000	,0.00000000	
20.77080000	,0.00000000	
20.81640000	,0.00000000	
20.86205000	,0.00000000	
20.90775000	,0.00000000	
20.95350000	,0.00000000	
20.99930000	,0.00000000	
21.04515000	,0.00000000	
21.09105000	,0.00000000	
21.13700000	,0.00000000	
21.18300000	,0.00000000	
21.22905000	,0.00000000	
21.27515000	,0.00000000	
21.32130000	,0.00000000	
21.36750000	,0.00000000	
21.41375000	,0.00000000	
21.46005000	,0.00000000	
21.50640000	,0.00000000	
21.55280000	,0.00000000	
21.59925000	,0.00000000	
21.64575000	,0.00000000	
21.69230000	,0.00000000	
21.73890000	,0.00000000	
21.78555000	,0.00000000	
21.83225000	,0.00000000	
21.87900000	,0.00000000	
21.92580000	,0.00000000	
21.97265000	,0.00000000	
22.01955000	,0.00000000	
22.06650000	,0.00000000	
22.11350000	,0.00000000	
22.16055000	,0.00000000	
22.20765000	,0.00000000	
22.25480000	,0.00000000	
22.30200000	,0.00000000	
22.34925000	,0.00000000	
22.39655000	,0.00000000	
22.44390000	,0.00000000	
22.49130000	,0.00000000	
22.53875000	,0.00000000	
22.58625000	,0.00000000	
22.63380000	,0.00000000	
22.68140000	,0.00000000	
22.72905000	,0.00000000	
22.77675000	,0.00000000	
22.82450000	,0.00000000	
22.87230000	,0.00000000	
22.92015000	,0.00000000	
22.96805000	,0.00000000	
23.01600000	,0.00000000	
23.06400000	,0.00000000	
23.11205000	,0.00000000	
23.16015000	,0.00000000	
23.20830000	,0.00000000	
23.25650000	,0.00000000	
23.30475000	,0.00000000	
23.35305000	,0.00000000	
23.40140000	,0.00000000	
23.44980000	,0.00000000	
23.49825000	,0.00000000	
23.54675000	,0.00000000	
23.59530000	,0.00000000	
23.64390000	,0.00000000	
23.69255000	,0.00000000	
23.74125000	,0.00000000	
23.79000000	,0.00000000	
23.83880000	,0.00000000	
23.88765000	,0.00000000	
23.93655000	,0.00000000	
23.98550000	,0.00000000	
24.03450000	,0.00000000	
24.08355000	,0.00000000	
24.13265000	,0.00000000	
24.18180000	,0.00000000	
24.23100000	,0.00000000	
24.28025000	,0.00000000	
24.32955000	,0.00000000	
24.37890000	,0.00000000	
24.42830000	,0.00000000	
24.47775000	,0.00000000	
24.52725000	,0.00000000	
24.57680000	,0.00000000	
24.62640000	,0.00000000	
24.67605000	,0.00000000	
24.72575000	,0.00000000	
24.77550000	,0.00000000	
24.82530000	,0.00000000	
24.87515000	,0.00000000	
24.92505000	,0.00000000	
24.97500000	,0.00000000	
