5000
0.000000000,0.000000000
0.600000000,0.000000000
0.600000000,0.000000000
0.600000000,0.000000000
0.600000000,0.000000000
0.600000000,0.000000000
0.600000000,0.000000000
0.600000000,0.000000000
0.600000000,0.000000000
0.600000000,0.000000000
0.600000000,0.000000000
0.600000000,0.000000000
0.600000000,0.000000000
0.600000000,0.000000000
0.600000000,0.000000000
0.600000000,0.000000000
0.600000000,0.000000000
0.600000000,0.000000000
0.600000000,0.000000000
0.600000000,0.000000000
0.600000000,0.000000000
0.600000000,0.000000000
0.600000000,0.000000000
0.600000000,0.000000000
0.600000000,0.000000000
0.600000000,0.000000000
0.600000000,0.000000000
0.600000000,0.000000000
0.600000000,0.000000000
0.600000000,0.000000000
0.600000000,0.000000000
0.600000000,0.000000000
0.600000000,0.000000000
0.600000000,0.000000000
0.600000000,0.000000000
0.600000000,0.000000000
0.600000000,0.000000000
0.600000000,0.000000000
0.600000000,0.000000000
0.600000000,0.000000000
0.600000000,0.000000000
0.600000000,0.000000000
0.600000000,0.000000000
0.600000000,0.000000000
0.600000000,0.000000000
0.600000000,0.000000000
0.600000000,0.000000000
0.600000000,0.000000000
0.600000000,0.000000000
0.600000000,0.000000000
0.600000000,0.000000000
0.600000000,0.000000000
0.600000000,0.000000000
0.600000000,0.000000000
0.600000000,0.000000000
0.600000000,0.000000000
0.600000000,0.000000000
0.600000000,0.000000000
0.600000000,0.000000000
0.600000000,0.000000000
0.600000000,0.000000000
0.600000000,0.000000000
0.600000000,0.000000000
0.600000000,0.000000000
0.600000000,0.000000000
0.600000000,0.000000000
0.600000000,0.000000000
0.600000000,0.000000000
0.600000000,0.000000000
0.600000000,0.000000000
0.600000000,0.000000000
0.600000000,0.000000000
0.600000000,0.000000000
0.600000000,0.000000000
0.600000000,0.000000000
0.600000000,0.000000000
0.600000000,0.000000000
0.600000000,0.000000000
0.600000000,0.000000000
0.600000000,0.000000000
0.600000000,0.000000000
0.600000000,0.000000000
0.600000000,0.000000000
0.600000000,0.000000000
0.600000000,0.000000000
0.600000000,0.000000000
0.600000000,0.000000000
0.600000000,0.000000000
0.600000000,0.000000000
0.600000000,0.000000000
0.600000000,0.000000000
0.600000000,0.000000000
0.600000000,0.000000000
0.600000000,0.000000000
